team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,baseline_predicted_sprint_cost,residual,baseline_absolute_error,baseline_absolute_percentage_error,sprint_size_band,small_vs_large,segmented_predicted_sprint_cost,segmented_absolute_error,segmented_absolute_percentage_error,absolute_error_improvement,absolute_percentage_error_improvement,segmented_beats_baseline
T19,S1334,17.0,26,10696.5,24653.451567098957,-13956.951567098957,13956.951567098957,130.48148055063766,medium,large,23219.257802357195,12522.757802357195,117.07341469038653,1434.1937647417617,13.408065860251128,True
T19,S1335,23.0,37,26807.1,21152.934557796983,5654.165442203015,5654.165442203015,21.092044429285583,medium,large,20886.40858230969,5920.691417690308,22.086280939341847,-266.5259754872932,-0.9942365100562647,False
T19,S1350,21.0,12,6755.4,7617.074370556351,-861.6743705563513,861.6743705563513,12.755341956898944,medium,large,6183.444920959571,571.9550790404282,8.466635270160587,289.71929151592303,4.288706686738356,True
T20,S1405,16.0,44,7415.0,24456.82316243605,-17041.82316243605,17041.82316243605,229.82903792900942,medium,large,26483.723860939357,19068.723860939357,257.16417883937095,-2026.9006985033084,-27.33514091036153,False
T20,S1409,5.0,46,21848.4,23287.0862914193,-1438.686291419297,1438.686291419297,6.5848588062251565,medium,small,25335.064554392568,3486.664554392566,15.958443430148506,-2047.978262973269,-9.37358462392335,False
T20,S1410,34.0,31,10536.3,17049.429712722234,-6513.129712722235,6513.129712722235,61.81609970029551,large,large,17591.73702015347,7055.437020153469,66.96313715586562,-542.3073074312342,-5.147037455570114,False
T20,S1411,35.0,38,54816.1,30425.849510377953,24390.250489622045,24390.250489622045,44.494684024624235,large,large,28417.19170657775,26398.90829342225,48.15904140101585,-2008.6578038002044,-3.6643573763916137,False
T20,S1417,68.0,20,16376.6,4250.544137325016,12126.055862674984,12126.055862674984,74.04501461032805,large,large,2295.888273844903,14080.711726155097,85.98067807820364,-1954.655863480113,-11.935663467875585,False
T20,S1420,23.0,19,9933.2,10063.233370777612,-130.0333707776117,130.0333707776117,1.3090783511618784,medium,large,7207.569619634817,2725.6303803651836,27.439600333882165,-2595.597009587572,-26.130521982720285,False
T18,S1460,44.0,12,2152.7,11196.29335397354,-9043.593353973542,9043.593353973542,420.104675708345,large,large,10865.658012661876,8712.958012661875,404.7455759121975,330.6353413116667,15.359099796147461,True
T18,S1461,50.0,14,3500.0,31436.673849432435,-27936.673849432435,27936.673849432435,798.1906814123553,large,large,29796.020267244407,26296.020267244407,751.3148647784117,1640.653582188028,46.8758166339436,True
T18,S1462,40.0,11,2794.7,9192.330227387427,-6397.630227387427,6397.630227387427,228.92010689474463,large,large,7878.6843299653065,5083.984329965307,181.91520842900158,1313.6458974221205,47.004898465743054,True
T18,S1463,30.0,7,27042.4,9420.894551827045,17621.505448172957,17621.505448172957,65.16250572498356,large,large,8475.11529119563,18567.28470880437,68.65989967164295,-945.7792606314142,-3.497393946659386,False
T18,S1465,3.0,3,9491.3,4669.627630825756,4821.672369174244,4821.672369174244,50.800968983956295,small,small,4467.111350062918,5024.188649937081,52.93467333175731,-202.5162807628376,-2.1337043478010145,False
T18,S1466,18.0,6,114771.0,4277.589782778571,110493.41021722143,110493.41021722143,96.27293498986803,medium,large,4734.812801547351,110036.18719845265,95.87455646326394,457.2230187687819,0.3983785266040911,True
T18,S1467,10.0,2,94759.1,2632.9920966163613,92126.10790338364,92126.10790338364,97.22138338521961,medium,small,3282.751067136734,91476.34893286327,96.5356877944844,649.7589705203718,0.6856955907352074,True
T18,S1468,13.0,3,18564.8,3467.12071522688,15097.67928477312,15097.67928477312,81.32422264055158,medium,large,3156.576634271681,15408.223365728318,82.99698012221148,-310.5440809551983,-1.6727574816599002,False
T18,S1469,13.0,2,80888.9,2824.001475796866,78064.89852420313,78064.89852420313,96.5087898638789,medium,large,2905.723116357619,77983.17688364237,96.40776037706333,81.72164056076144,0.10102948681557677,True
T14,S1484,3.0,9,168993.0,14920.828056114316,154072.17194388568,154072.17194388568,91.17074195019065,small,small,12604.300250476053,156388.69974952395,92.54152524040875,-2316.5278056382667,-1.3707832902180996,False
T14,S1485,0.0,1,4649.5,1688.5747857577824,2960.9252142422174,2960.9252142422174,63.68265865667744,small,small,1646.5739460522384,3002.926053947762,64.58599965475345,-42.00083970554442,-0.9033409980760112,False
T21,S1811,0.0,1,500.0,500.06439821571024,-0.0643982157102414,0.0643982157102414,0.01287964314204828,small,small,500.3378598846811,0.3378598846811087,0.06757197693622174,-0.2734616689708673,-0.054692333794173466,False
T21,S1812,0.0,1,500.0,502.4448126979366,-2.444812697936584,2.444812697936584,0.4889625395873167,small,small,500.3378598846811,0.3378598846811087,0.06757197693622174,2.106952813255475,0.421390562651095,True
T21,S1813,0.0,1,500.0,502.4448126979366,-2.444812697936584,2.444812697936584,0.4889625395873167,small,small,500.3378598846811,0.3378598846811087,0.06757197693622174,2.106952813255475,0.421390562651095,True
T21,S1814,11.0,3,1500.0,8443.933616926275,-6943.933616926275,6943.933616926275,462.928907795085,medium,small,8085.4866389752615,6585.4866389752615,439.03244259835077,358.44697795101365,23.896465196734255,True
T21,S1815,3.0,1,500.0,816.5797493327163,-316.57974933271635,316.57974933271635,63.315949866543264,small,small,799.9735530333464,299.97355303334643,59.99471060666929,16.606196299369913,3.321239259873977,True
T21,S1817,5.0,1,500.0,1059.1972451696297,-559.1972451696297,559.1972451696297,111.83944903392593,medium,small,1134.3554281647791,634.3554281647791,126.87108563295584,-75.15818299514945,-15.031636599029909,False
T21,S1818,0.0,1,500.0,502.6652617843783,-2.6652617843782878,2.6652617843782878,0.5330523568756576,small,small,501.3204580612687,1.3204580612687096,0.2640916122537419,1.3448037231095782,0.26896074462191566,True
T21,S1823,0.0,1,500.0,503.5901082909523,-3.590108290952287,3.590108290952287,0.7180216581904574,small,small,501.92169191289065,1.921691912890651,0.38433838257813024,1.668416378061636,0.33368327561232713,True
T21,S1830,8.0,1,500.0,2941.1200163918784,-2441.1200163918784,2441.1200163918784,488.2240032783757,medium,small,2870.3625429864164,2370.3625429864164,474.0725085972833,70.75747340546195,14.151494681092402,True
